"PXD","Pioneer Natural Resources Compa",151.5899,-1.6501,"-1.0768%"
"QCOM","QUALCOMM Incorporated",70.54,+0.02,"+0.03%"
"QEP","QEP Resources, Inc. Common Stoc",19.56,-0.39,"-1.95%"
"R","Ryder System, Inc. Common Stock",95.76,+0.66,"+0.69%"
"RAI","Reynolds American Inc Common St",77.55,+0.58,"+0.75%"
"RDC","Rowan Companies plc Class A Ord",22.65,-0.37,"-1.61%"
"RF","Regions Financial Corporation C",10.10,-0.09,"-0.88%"
"RHI","Robert Half International Inc. ",56.98,+0.01,"+0.02%"
"RHT","Red Hat, Inc. Common Stock",77.69,-0.32,"-0.41%"
"RL","Ralph Lauren Corporation Common",131.90,+0.21,"+0.16%"
"ROK","Rockwell Automation, Inc. Commo",123.49,-0.92,"-0.74%"
"ROP","Roper Technologies, Inc. Common",175.50,-0.85,"-0.48%"
